file_name,VirtualProtectEx,HttpSendRequestW,NtFreeVirtualMemory,CreateThread,LdrLoadDll,SetEndOfFile,UuidCreate,SetFilePointer,NtProtectVirtualMemory,CryptAcquireContextW,MessageBoxTimeoutW,NtWriteVirtualMemory,CreateDirectoryW,NtCreateKey,WriteProcessMemory,LdrUnloadDll,ReadProcessMemory,NtSetInformationFile,NtTerminateProcess,NtWriteFile,VirtualFreeEx,NtSetContextThread,CoInitializeSecurity,NtResumeThread,InternetCloseHandle,NtClose,NtReadVirtualMemory,LookupPrivilegeValueW,GetDiskFreeSpaceExW,OpenServiceA,NtOpenKey,GetSystemTimeAsFileTime,NtDelayExecution,GetVolumePathNameW,NtQueryValueKey,FindResourceExA,GetFileAttributesW,FindResourceExW,NtGetContextThread,GetCursorPos,NtOpenDirectoryObject,getaddrinfo,NtReadFile,SearchPathW,GetSystemMetrics,GetSystemDirectory,label,source
locky_48.exe,115,92,62,71,66,40,63,110,84,104,66,124,44,49,10,57,93,97,98,43,44,72,70,88,66,55,4,1,7,17,24,13,19,4,15,17,18,10,6,25,5,9,7,20,11,5,1,Locky
wannacry_6.exe,60,30,88,67,78,24,93,77,100,139,10,94,32,84,384,49,18,43,31,405,50,60,10,90,83,26,5,20,19,8,18,5,17,5,11,16,22,23,3,25,28,6,27,17,30,12,1,WannaCry
utility_45.exe,37,9,14,31,10,20,23,7,13,2,18,31,5,10,33,18,35,14,24,12,13,1,25,13,3,11,6,26,42,44,35,30,46,16,35,8,21,43,17,41,9,24,37,26,16,10,0,Utility
teslacrypt_103.exe,94,95,72,82,77,142,22,41,13,210,69,12,39,81,224,20,58,95,25,10,52,26,17,80,29,51,15,18,28,15,29,26,19,21,7,14,3,6,3,16,6,27,17,21,23,18,1,TeslaCrypt
wannacry_73.exe,51,30,99,54,36,10,39,80,28,243,80,54,71,95,267,80,17,37,90,297,97,41,38,53,72,22,30,24,12,13,13,9,14,15,26,19,26,30,7,29,19,25,21,18,3,6,1,WannaCry
system_10.exe,15,3,26,32,23,2,6,3,26,2,30,23,6,28,19,29,0,16,16,57,21,35,33,29,17,24,46,29,18,32,5,12,47,17,27,28,25,35,19,41,21,39,12,22,17,31,0,System
game_13.exe,4,26,9,31,40,14,29,6,20,0,8,38,7,29,21,18,1,18,27,77,35,26,29,36,36,7,28,42,45,11,42,6,32,24,42,44,33,16,29,37,19,39,28,23,43,22,0,Game
locky_113.exe,120,75,92,95,20,62,81,130,12,212,19,171,93,80,76,36,51,40,20,100,33,12,31,47,37,36,7,1,14,1,12,15,23,22,14,13,6,20,27,15,11,17,8,14,7,18,1,Locky
locky_20.exe,112,79,18,13,95,24,38,130,18,86,76,278,32,37,81,68,57,58,96,37,16,39,85,58,91,59,22,19,23,6,19,24,18,7,8,13,3,26,15,24,10,7,19,3,16,30,1,Locky
utility_92.exe,35,7,1,27,28,18,23,12,0,0,35,12,40,25,14,1,4,30,23,46,6,7,24,2,33,20,18,16,27,46,16,31,36,33,18,49,16,16,45,7,18,31,63,19,18,40,0,Utility
locky_109.exe,137,36,92,51,56,53,89,229,60,95,65,199,15,40,85,22,91,79,82,95,83,11,100,72,88,36,29,30,10,26,15,29,16,24,27,28,2,11,6,25,7,8,23,20,5,28,1,Locky
locky_95.exe,110,98,85,96,57,76,80,100,62,162,21,254,89,55,77,80,84,87,16,58,25,50,59,94,86,50,24,19,11,7,2,11,24,20,6,27,4,14,3,22,15,29,4,15,11,25,1,Locky
system_23.exe,4,10,40,35,1,15,18,38,0,5,11,9,4,16,8,9,18,18,27,38,28,0,39,28,14,2,5,14,34,19,36,21,29,46,10,33,49,23,27,44,37,50,38,33,25,31,0,System
office_0.exe,4,28,30,19,33,23,38,14,1,2,10,16,15,16,35,12,30,7,18,76,4,34,26,12,24,37,14,24,40,24,10,47,41,42,50,47,50,38,7,18,44,18,49,49,23,28,0,Office
locky_7.exe,63,70,28,45,52,44,92,179,86,225,66,189,43,13,91,58,76,37,51,70,35,71,74,21,74,74,27,16,16,12,4,1,20,2,10,6,13,22,21,23,4,9,8,28,9,12,1,Locky
system_90.exe,22,33,27,39,17,29,24,3,12,2,9,34,12,26,24,9,22,25,3,21,39,11,2,7,38,29,29,34,43,43,28,23,48,21,22,11,22,14,20,40,15,11,66,38,43,17,0,System
utility_74.exe,15,16,36,21,11,1,10,35,8,2,37,11,32,28,0,6,21,9,24,41,2,34,24,35,26,19,12,14,23,14,11,39,36,46,28,29,5,34,48,16,49,8,80,47,15,26,0,Utility
locky_60.exe,154,28,73,32,42,15,59,271,62,205,84,134,85,100,93,74,74,10,62,29,49,24,97,82,28,96,21,2,3,5,3,28,11,26,26,4,2,17,18,30,10,2,10,27,3,16,1,Locky
wannacry_41.exe,42,31,30,59,91,55,76,89,67,207,53,16,42,70,242,84,40,27,77,476,64,62,52,87,29,21,30,29,17,4,20,9,9,2,24,25,23,21,8,2,9,24,21,14,5,11,1,WannaCry
browser_96.exe,21,30,16,24,13,18,22,14,19,4,1,2,21,29,16,15,1,18,14,40,7,20,2,0,27,3,26,35,48,14,24,21,18,50,33,44,43,27,43,9,39,46,64,42,26,45,0,Browser
wannacry_108.exe,13,82,48,92,94,23,22,26,81,106,17,21,29,80,167,69,43,41,96,520,21,79,73,38,34,98,26,1,6,2,1,26,29,15,9,12,23,2,3,8,7,23,14,25,3,14,1,WannaCry
office_88.exe,3,37,38,30,3,39,2,26,5,1,23,10,31,16,12,29,27,40,22,13,14,29,34,22,36,10,24,47,9,29,42,5,18,21,39,24,16,20,21,10,45,39,43,9,33,20,0,Office
wannacry_56.exe,62,90,26,126,12,20,35,78,20,106,57,10,83,84,263,76,35,11,39,461,10,73,82,49,40,29,24,22,1,6,22,1,1,26,11,30,25,1,27,7,1,27,15,6,15,4,1,WannaCry
teslacrypt_30.exe,73,93,82,90,85,142,12,92,31,122,88,67,90,176,204,53,88,19,96,89,67,83,42,43,67,23,7,3,16,26,30,13,10,3,4,12,13,1,18,10,6,11,21,3,10,26,1,TeslaCrypt
teslacrypt_67.exe,78,53,33,69,82,180,63,56,70,146,44,36,64,156,319,95,91,41,72,10,29,56,54,72,52,91,25,6,12,19,29,22,22,21,7,15,16,30,5,10,24,2,25,18,29,21,1,TeslaCrypt
utility_57.exe,29,3,9,0,15,24,15,15,10,4,24,6,40,27,1,12,1,15,28,21,19,37,31,11,29,6,21,10,11,50,40,44,21,43,10,43,12,39,28,22,23,7,49,45,8,24,0,Utility
system_97.exe,39,38,4,13,25,23,37,18,0,5,16,9,19,17,2,13,13,28,13,18,13,26,21,14,19,29,30,43,17,33,9,5,13,46,47,40,43,43,40,34,36,8,63,40,44,31,0,System
wannacry_24.exe,38,86,70,66,22,67,94,88,86,168,53,71,69,45,350,25,67,54,79,280,80,64,39,73,27,64,16,10,23,2,22,7,30,3,20,28,21,15,18,7,5,16,26,10,6,25,1,WannaCry
teslacrypt_92.exe,78,33,27,22,62,191,77,27,13,286,32,63,72,119,220,76,70,99,84,79,82,44,66,33,84,64,5,27,16,28,20,26,7,15,18,3,15,15,17,18,28,20,16,15,7,11,1,TeslaCrypt
office_39.exe,10,19,36,40,32,31,6,1,4,0,37,11,37,4,15,33,33,33,5,28,15,10,19,5,13,18,38,45,31,10,44,10,38,5,18,22,47,12,40,28,46,36,62,14,20,39,0,Office
office_31.exe,30,14,10,38,21,29,24,8,10,3,36,20,19,11,19,35,29,27,34,41,5,12,12,18,36,26,10,50,20,50,16,33,34,11,8,27,33,12,11,11,50,50,32,46,22,24,0,Office
browser_18.exe,35,12,5,21,9,37,5,6,6,0,1,9,33,12,36,29,17,23,30,11,7,17,27,27,2,14,39,19,32,43,41,46,31,21,42,25,43,36,47,42,9,40,23,47,29,6,0,Browser
browser_94.exe,14,6,30,30,2,9,1,26,9,1,16,5,6,40,3,26,16,15,7,55,18,27,32,14,22,9,46,49,14,34,21,47,16,43,41,28,6,49,21,40,43,38,11,22,32,24,0,Browser
system_26.exe,7,31,31,40,38,22,34,39,11,2,30,9,7,17,30,9,7,19,34,67,38,10,0,40,2,3,31,14,27,33,40,34,27,45,21,40,29,36,38,17,38,39,51,17,15,34,0,System
cerber_88.exe,11,60,45,24,80,77,74,67,95,212,44,37,44,25,53,42,22,18,74,346,43,85,12,100,59,13,16,13,15,29,26,21,13,15,17,16,20,2,13,29,29,7,3,30,6,30,1,Cerber
wannacry_51.exe,88,86,75,102,33,57,76,53,37,224,18,90,46,11,290,64,99,37,54,397,75,36,100,36,41,48,23,22,18,15,24,13,12,25,10,13,25,24,29,8,23,1,21,25,19,3,1,WannaCry
office_7.exe,2,40,28,35,39,34,15,0,26,5,39,10,10,20,1,2,9,10,11,22,36,36,24,4,28,11,21,40,35,9,23,43,18,44,26,41,21,39,22,40,18,46,16,26,23,20,0,Office
office_16.exe,40,18,1,25,2,40,13,27,9,5,39,32,26,37,11,18,1,8,11,67,12,24,20,21,18,34,38,49,26,33,35,16,16,22,45,32,31,31,35,11,6,29,65,37,24,45,0,Office
system_20.exe,22,2,31,29,36,1,24,40,14,2,37,9,17,20,2,0,26,1,18,43,24,18,17,11,1,23,43,5,37,9,24,35,38,48,36,25,31,41,48,14,34,12,33,37,48,43,0,System
utility_81.exe,15,30,12,0,34,39,23,20,34,3,31,19,8,15,8,30,1,35,15,61,31,37,4,6,20,10,22,18,35,32,38,33,12,26,36,24,49,45,44,48,5,7,25,36,47,27,0,Utility
cerber_14.exe,27,71,55,67,51,86,92,68,112,126,79,72,53,99,63,83,51,40,52,416,28,57,42,82,62,33,8,7,15,16,9,11,19,15,10,5,12,9,28,20,18,21,15,7,21,1,1,Cerber
game_17.exe,27,1,17,28,31,0,26,8,31,4,18,31,25,38,39,22,20,17,3,56,25,5,18,6,21,21,29,39,23,48,24,34,29,39,16,41,37,50,30,11,11,46,49,45,34,31,0,Game
utility_10.exe,21,27,36,13,26,39,16,11,19,1,15,28,5,1,15,2,16,9,1,74,25,33,35,3,29,8,48,37,39,45,48,18,9,37,31,33,5,15,44,11,35,19,15,29,25,32,0,Utility
browser_82.exe,34,8,3,5,6,35,12,39,5,5,0,36,2,30,35,9,38,16,16,76,25,12,8,20,15,12,20,37,9,32,12,19,11,39,27,43,39,49,50,20,39,15,19,34,48,8,0,Browser
game_32.exe,27,14,2,40,11,12,19,2,8,0,2,23,26,34,3,35,28,26,30,13,5,11,1,6,6,32,5,42,9,25,24,36,25,43,37,40,45,25,24,7,20,18,71,37,29,15,0,Game
office_18.exe,17,37,8,39,11,16,15,38,4,3,25,16,36,14,10,2,39,19,5,48,20,2,7,26,1,17,37,31,15,7,48,41,22,12,37,39,9,24,39,37,18,32,15,32,10,39,0,Office
teslacrypt_72.exe,18,45,70,55,55,160,26,33,99,238,44,81,37,89,190,32,28,85,92,43,84,29,98,67,57,45,14,13,6,9,3,3,2,27,2,22,14,10,9,4,12,7,21,4,23,30,1,TeslaCrypt
wannacry_18.exe,17,12,77,135,27,18,99,69,78,225,76,67,72,23,290,45,64,61,38,204,41,36,12,34,91,91,22,6,20,13,17,6,26,15,13,6,5,8,24,17,30,22,28,10,15,30,1,WannaCry
utility_15.exe,19,22,16,13,5,8,12,16,20,4,24,20,2,26,17,5,30,20,14,22,4,10,24,18,30,39,37,29,50,22,9,40,9,33,36,46,41,50,8,46,31,37,13,31,8,9,0,Utility
teslacrypt_108.exe,99,52,78,98,83,106,23,33,82,284,24,42,65,89,229,94,37,29,32,29,70,54,78,26,38,45,23,30,19,26,8,6,5,11,14,13,10,14,26,24,10,28,14,19,4,28,1,TeslaCrypt
office_68.exe,24,31,24,6,7,3,37,0,14,0,30,7,40,11,33,3,31,16,32,45,14,39,34,40,32,8,43,47,12,48,24,46,15,33,11,35,13,33,18,44,14,16,27,9,29,18,0,Office
teslacrypt_58.exe,60,87,12,10,13,209,95,32,58,283,35,88,73,169,244,79,67,32,84,81,73,68,100,78,78,62,22,1,29,25,15,21,27,19,16,7,29,11,15,21,13,1,27,17,12,12,1,TeslaCrypt
cerber_117.exe,11,66,12,44,61,56,29,83,154,262,78,96,31,55,55,71,46,64,52,363,30,93,50,24,90,58,25,3,6,12,15,7,23,21,25,3,25,11,13,12,29,19,27,11,4,21,1,Cerber
wannacry_83.exe,35,96,22,71,46,68,17,12,16,259,48,26,26,49,361,45,92,25,36,283,97,35,57,22,98,54,28,27,23,1,23,17,16,5,12,29,8,17,25,6,12,29,6,8,1,9,1,WannaCry
wannacry_61.exe,45,74,72,148,32,95,34,84,65,123,40,84,87,68,158,79,84,90,29,497,73,67,82,18,21,53,30,21,27,6,1,23,26,25,11,1,25,24,7,29,24,19,27,29,7,22,1,WannaCry
browser_38.exe,13,6,9,17,32,16,13,31,7,0,7,5,12,16,22,28,12,2,22,18,20,20,25,1,33,30,29,15,46,32,14,40,26,13,32,28,7,42,23,26,41,43,33,12,11,7,0,Browser
cerber_22.exe,67,46,25,30,33,62,29,70,153,272,100,32,34,41,73,62,100,98,49,258,96,29,69,28,37,92,6,11,25,28,1,25,10,5,7,10,19,25,7,1,29,20,30,9,14,27,1,Cerber
cerber_35.exe,43,59,22,95,12,99,84,43,82,164,92,10,24,35,39,85,23,64,90,445,45,37,29,53,47,51,27,11,27,23,13,18,4,12,30,30,7,4,2,18,7,26,3,8,19,4,1,Cerber
cerber_110.exe,63,108,41,30,27,11,38,12,187,226,71,91,12,31,74,18,16,84,87,197,88,48,60,31,14,29,19,15,11,20,25,10,3,28,16,24,1,5,23,9,3,10,2,18,8,23,1,Cerber
cerber_104.exe,93,97,36,13,98,96,13,88,135,207,87,46,65,17,59,84,38,12,37,337,18,85,42,41,61,91,20,4,13,26,21,9,23,20,30,11,22,16,17,21,20,27,29,13,4,21,1,Cerber
teslacrypt_81.exe,71,29,60,83,66,181,54,100,85,197,39,70,82,119,294,42,40,66,65,80,16,13,55,54,99,66,6,27,13,28,9,24,5,17,2,25,11,18,4,23,3,17,24,17,8,22,1,TeslaCrypt
cerber_28.exe,19,59,17,38,50,100,36,70,195,193,30,54,55,88,61,57,93,11,36,224,90,15,41,20,42,79,24,29,19,12,16,26,4,6,13,1,3,17,25,24,29,22,5,3,22,7,1,Cerber
wannacry_12.exe,89,36,34,129,42,14,65,14,99,198,13,70,43,24,386,32,36,10,49,446,25,26,19,100,43,39,23,14,8,13,18,6,16,30,14,13,28,17,27,3,10,17,9,21,30,13,1,WannaCry
locky_57.exe,152,87,31,65,25,97,11,196,55,151,92,133,88,73,17,15,79,63,20,73,54,63,82,15,12,20,22,24,30,12,15,9,28,1,10,15,7,18,6,12,16,23,27,13,16,23,1,Locky
cerber_118.exe,42,101,45,97,69,34,79,62,171,113,76,73,15,15,68,96,95,66,20,375,34,25,65,41,50,16,4,21,2,26,26,27,29,9,12,16,15,24,17,1,1,7,26,1,28,17,1,Cerber
game_81.exe,37,25,10,24,8,30,32,21,33,4,2,35,38,28,12,33,26,17,9,53,15,18,12,38,0,21,8,38,47,22,20,9,14,9,31,38,10,37,44,16,31,21,70,47,28,5,0,Game
browser_15.exe,40,11,23,40,33,18,39,32,9,2,1,36,18,1,10,30,21,15,17,13,31,34,17,21,12,8,48,8,5,26,45,47,12,14,39,14,34,15,13,22,37,12,36,35,8,27,0,Browser
locky_98.exe,77,39,28,28,29,25,46,341,24,216,97,240,27,83,68,46,53,97,79,30,64,41,66,11,88,62,8,20,18,2,22,18,28,30,21,14,2,11,28,25,20,5,10,13,18,9,1,Locky
office_72.exe,12,30,15,17,34,30,35,37,15,0,29,32,16,16,31,0,8,6,39,19,16,36,2,3,39,7,23,7,47,27,31,37,49,47,16,40,44,23,23,20,13,19,26,35,44,25,0,Office
system_70.exe,35,35,4,35,22,14,9,16,38,3,35,5,1,36,37,29,16,29,18,48,11,24,23,17,17,32,45,16,19,42,18,13,12,20,41,41,46,24,19,31,35,34,66,25,45,34,0,System
browser_53.exe,27,19,1,14,37,24,4,32,35,1,12,39,29,23,36,18,2,29,19,66,21,19,19,16,19,14,5,16,12,7,13,13,23,8,6,20,15,20,9,26,10,13,11,43,31,13,0,Browser
office_45.exe,25,19,31,19,21,5,33,15,39,0,5,38,3,31,19,5,38,33,12,45,13,12,11,24,33,14,35,33,7,48,29,10,5,20,22,6,20,5,48,11,48,17,46,37,17,32,0,Office
office_82.exe,38,26,32,36,11,15,35,21,14,2,31,24,13,11,2,9,1,29,33,34,31,0,40,14,10,36,44,36,6,25,11,21,33,22,38,32,46,12,50,20,37,34,46,10,38,17,0,Office
browser_33.exe,9,1,33,25,28,0,4,27,22,2,32,33,23,30,9,12,40,22,6,18,9,22,29,35,0,18,26,32,34,40,27,34,50,50,36,25,26,38,24,9,47,41,40,6,15,11,0,Browser
locky_51.exe,126,25,92,74,55,28,55,165,33,246,52,207,73,84,45,90,60,15,73,24,17,18,66,61,95,51,17,7,22,13,15,30,23,10,2,10,17,6,14,24,25,25,25,9,10,29,1,Locky
browser_65.exe,1,17,16,9,16,38,38,11,39,1,35,4,27,8,19,14,39,32,25,23,27,17,8,17,1,26,33,15,13,48,20,11,9,29,44,49,48,32,19,29,21,44,37,26,28,15,0,Browser
browser_73.exe,22,34,24,29,15,28,37,39,37,4,30,35,10,39,26,36,12,32,33,65,18,19,5,2,31,27,17,8,34,11,11,13,47,17,16,20,21,32,41,50,6,11,60,38,47,49,0,Browser
office_85.exe,15,5,31,20,20,34,32,20,29,2,29,31,20,35,32,24,20,14,9,58,5,11,33,32,7,15,6,11,8,10,12,45,45,30,49,32,32,22,31,43,13,14,59,24,39,12,0,Office
game_73.exe,23,39,8,14,4,34,20,26,28,2,5,40,9,36,5,24,30,28,2,65,1,19,25,21,20,16,17,9,19,28,23,39,27,12,31,49,21,48,45,48,16,43,19,15,18,35,0,Game
teslacrypt_18.exe,59,42,25,31,62,113,45,93,85,271,92,84,44,188,356,64,95,10,51,75,53,77,57,82,32,16,4,4,15,21,4,6,27,5,16,25,14,7,29,7,21,18,6,22,12,16,1,TeslaCrypt
locky_38.exe,89,87,62,31,56,28,48,169,21,177,85,175,13,89,52,32,25,87,54,11,46,61,10,54,72,58,7,6,23,20,15,8,22,5,22,8,14,15,4,7,12,10,27,29,30,14,1,Locky
locky_123.exe,154,72,88,56,23,87,22,169,47,222,91,220,82,87,68,16,73,16,86,75,84,42,77,91,59,16,14,20,30,7,12,6,4,19,14,13,10,28,4,18,9,8,13,28,5,1,1,Locky
browser_34.exe,24,34,15,28,15,0,17,10,38,4,16,39,37,28,4,2,29,2,13,70,15,16,38,1,13,38,23,6,22,7,24,34,27,6,30,14,14,19,50,43,25,34,18,45,42,43,0,Browser
game_85.exe,18,39,9,10,3,24,33,20,30,2,37,23,2,14,6,39,7,7,35,41,39,35,40,6,31,14,26,15,35,41,30,39,35,20,40,26,50,6,12,27,36,17,46,48,20,13,0,Game
browser_69.exe,27,20,17,24,40,0,17,22,38,3,39,3,28,17,11,17,37,19,21,32,13,33,36,17,10,0,30,36,16,15,17,8,27,21,37,17,17,34,40,27,45,37,46,20,50,36,0,Browser
teslacrypt_0.exe,99,33,18,90,19,211,16,69,61,235,77,26,55,129,318,47,61,86,55,72,26,20,91,71,69,20,7,12,20,5,15,23,21,18,25,7,5,5,24,27,16,20,2,18,13,14,1,TeslaCrypt
teslacrypt_37.exe,83,21,11,57,42,179,67,46,73,173,32,44,45,215,140,30,25,52,84,68,35,50,64,84,42,89,10,6,16,18,10,14,16,29,10,15,14,10,12,9,19,1,19,8,13,2,1,TeslaCrypt
wannacry_74.exe,47,21,41,125,85,13,88,23,64,149,22,51,45,55,322,100,54,43,39,282,10,90,51,61,84,16,16,5,22,21,28,4,7,10,6,5,12,5,19,17,12,27,21,18,9,14,1,WannaCry
wannacry_113.exe,17,28,72,93,51,35,89,54,11,158,93,90,89,70,325,37,94,56,56,270,73,71,64,46,96,52,22,25,23,14,28,23,5,1,29,25,13,17,30,23,13,20,10,24,24,12,1,WannaCry
office_98.exe,19,23,7,3,12,30,31,5,19,2,18,30,5,4,7,23,34,19,17,26,31,20,25,38,8,18,13,29,48,19,45,41,33,43,42,26,29,40,20,23,32,34,47,31,47,36,0,Office
system_61.exe,17,16,15,30,5,9,32,12,19,0,27,13,39,13,21,35,16,7,14,45,7,25,14,21,30,15,10,45,33,13,8,30,10,30,23,8,48,41,37,5,32,37,65,20,10,9,0,System
teslacrypt_15.exe,73,97,17,90,32,143,92,92,67,288,24,41,49,162,217,99,25,56,78,97,66,82,66,12,90,34,21,7,6,30,3,11,9,12,1,10,3,19,21,18,3,19,19,9,21,16,1,TeslaCrypt
wannacry_104.exe,79,70,24,93,15,51,20,47,64,272,69,49,37,76,352,75,72,15,18,209,32,57,20,22,79,14,2,19,18,19,16,19,2,15,7,26,1,2,3,6,15,7,20,29,5,13,1,WannaCry
wannacry_114.exe,40,17,94,92,61,75,35,74,84,210,30,85,34,69,224,44,97,72,20,259,88,97,79,95,32,58,19,26,29,11,20,6,6,12,30,13,16,13,24,12,21,13,11,1,27,16,1,WannaCry
teslacrypt_42.exe,21,63,15,44,86,152,57,40,94,234,99,100,57,179,226,100,78,58,13,25,22,53,59,33,47,14,21,6,8,30,20,13,15,9,6,24,2,4,7,23,20,20,16,14,7,24,1,TeslaCrypt
office_25.exe,34,28,29,34,13,34,12,39,30,1,6,27,8,2,6,0,30,7,16,31,5,19,2,18,40,36,33,12,30,33,38,20,49,17,35,44,7,50,41,46,47,35,56,41,24,25,0,Office
teslacrypt_82.exe,19,67,24,88,87,187,95,71,83,299,61,83,46,112,289,63,78,50,61,37,59,80,85,66,39,56,20,21,3,12,24,16,19,5,23,19,3,6,7,11,6,26,7,15,23,10,1,TeslaCrypt
teslacrypt_34.exe,64,55,100,21,17,97,15,69,69,140,40,77,29,123,353,38,67,18,49,12,60,85,75,91,53,30,29,3,20,22,10,22,9,29,12,8,23,10,25,1,12,6,15,6,5,15,1,TeslaCrypt
wannacry_92.exe,30,13,50,126,26,31,55,16,32,284,100,20,35,33,388,60,44,43,15,558,67,38,49,84,79,86,13,2,13,10,30,2,3,12,18,27,15,19,16,9,24,19,23,25,5,28,1,WannaCry
system_30.exe,9,20,35,0,8,22,17,22,33,4,32,21,36,40,25,21,28,38,5,63,32,37,20,15,14,14,28,19,18,23,33,11,22,23,30,28,11,32,35,50,37,8,74,11,27,49,0,System
wannacry_89.exe,48,64,32,57,32,87,10,94,25,119,88,56,28,41,281,100,55,34,33,353,77,73,24,15,93,32,26,10,2,5,2,17,7,5,10,18,25,16,22,19,29,5,18,15,5,22,1,WannaCry
cerber_86.exe,62,118,93,19,88,94,17,82,159,165,11,84,46,41,72,35,14,97,14,248,41,73,11,96,18,96,3,17,27,1,3,2,21,1,5,26,28,5,6,20,5,13,23,9,9,25,1,Cerber
system_88.exe,12,32,38,14,20,34,12,18,17,4,7,31,6,37,15,37,18,20,15,28,24,32,21,2,16,15,19,39,6,14,10,10,20,48,42,27,35,20,24,19,30,27,24,37,30,31,0,System
system_21.exe,5,38,7,16,31,2,19,35,19,0,36,1,40,7,29,3,29,1,35,42,9,20,26,39,25,40,20,12,9,27,6,35,48,27,9,8,27,34,38,48,10,27,57,23,5,25,0,System
system_33.exe,34,31,8,32,21,20,30,36,15,2,29,14,16,26,17,9,8,31,4,64,25,32,21,18,24,29,24,15,14,44,21,32,47,31,45,8,11,45,32,38,34,9,23,5,47,50,0,System
browser_5.exe,30,6,16,37,6,17,34,13,10,5,5,23,25,23,23,40,2,24,10,71,1,32,24,16,10,35,43,23,41,39,23,26,50,36,38,50,33,24,7,9,7,41,74,15,32,50,0,Browser
office_93.exe,13,3,26,12,27,3,21,30,30,1,4,31,12,9,35,33,36,9,29,44,39,29,7,39,1,27,48,37,45,15,18,41,30,45,9,29,37,16,35,7,49,10,61,25,10,48,0,Office
browser_11.exe,25,29,21,3,10,31,20,8,34,1,14,34,36,30,7,1,30,34,12,55,1,5,24,35,13,27,20,47,45,33,26,37,35,43,21,16,49,11,43,48,49,38,30,35,36,30,0,Browser
wannacry_94.exe,25,73,76,148,37,62,72,21,19,145,48,91,40,65,267,60,93,96,31,244,88,68,36,45,75,95,19,6,19,7,2,10,23,13,3,26,13,15,18,10,19,28,17,24,29,1,1,WannaCry
wannacry_11.exe,47,80,44,101,22,27,59,24,94,121,43,39,50,50,208,61,85,93,66,240,46,51,86,60,40,66,8,5,1,9,19,9,29,22,15,30,13,26,13,30,1,10,17,21,9,9,1,WannaCry
teslacrypt_21.exe,62,86,81,12,28,187,33,68,76,112,50,27,15,199,243,88,79,81,25,78,46,80,56,96,52,75,20,24,27,24,21,19,16,3,22,5,12,22,22,5,15,6,7,22,18,14,1,TeslaCrypt
office_33.exe,18,38,35,12,5,15,23,30,3,4,25,39,3,2,11,3,1,5,0,24,9,0,24,8,13,15,41,49,7,5,49,43,17,33,40,50,46,24,21,47,22,10,20,38,12,48,0,Office
wannacry_43.exe,35,73,80,127,90,44,24,55,32,107,25,33,55,81,303,59,33,16,96,395,32,94,34,25,64,61,5,12,10,7,18,27,18,23,22,22,12,8,10,29,21,7,30,4,18,7,1,WannaCry
wannacry_42.exe,11,69,25,143,76,74,47,63,42,219,32,99,18,75,380,23,80,83,38,473,77,94,83,62,23,39,7,30,29,28,18,8,12,20,29,7,1,22,15,3,14,24,29,11,2,15,1,WannaCry
cerber_79.exe,87,120,92,33,26,49,50,25,135,237,90,82,39,61,55,98,40,77,27,281,41,51,62,54,19,59,27,11,24,3,7,10,30,8,7,11,18,19,7,23,16,6,10,20,27,17,1,Cerber
locky_42.exe,106,64,45,26,97,54,80,221,37,211,36,170,30,31,49,49,83,79,99,15,75,38,61,60,49,91,3,3,23,23,6,17,24,23,21,22,9,14,7,14,11,17,4,9,18,18,1,Locky
teslacrypt_122.exe,10,27,45,43,58,250,39,14,94,252,94,94,46,156,245,84,38,99,43,84,49,35,31,54,31,19,12,13,14,19,30,29,2,9,22,15,22,6,5,16,27,1,14,7,16,21,1,TeslaCrypt
game_76.exe,2,21,21,22,5,14,33,30,4,1,22,18,16,27,1,28,10,17,40,36,20,37,32,24,17,28,7,18,12,9,16,6,35,45,10,30,46,13,24,22,42,43,66,7,35,14,0,Game
office_97.exe,33,35,2,9,17,1,4,19,17,2,9,9,13,37,4,11,34,21,38,72,9,10,32,6,29,23,11,45,9,17,26,10,27,10,25,48,33,16,22,18,45,44,42,44,25,23,0,Office
utility_56.exe,38,10,32,1,6,13,9,33,33,3,9,36,6,1,18,2,11,1,27,11,29,18,25,17,3,30,20,14,6,22,6,12,44,8,9,27,6,39,18,8,16,16,72,28,20,49,0,Utility
wannacry_100.exe,65,58,72,141,92,98,73,88,54,145,18,49,90,12,198,81,44,27,44,265,14,53,65,32,96,25,23,12,8,28,3,27,12,2,25,3,5,25,15,30,1,26,3,14,3,9,1,WannaCry
teslacrypt_51.exe,61,36,70,82,12,90,86,87,69,263,69,93,37,219,288,88,65,83,68,23,66,16,41,77,100,17,30,14,18,23,13,3,23,17,18,8,6,29,16,8,9,6,5,28,22,28,1,TeslaCrypt
locky_53.exe,60,97,22,52,23,66,22,202,58,147,99,209,10,80,10,21,76,49,45,52,17,53,99,82,10,52,22,30,7,22,24,10,23,24,5,22,10,20,3,7,11,4,11,14,22,10,1,Locky
teslacrypt_69.exe,23,58,66,35,95,228,76,69,53,253,100,44,75,111,308,70,34,85,88,44,31,55,61,31,52,91,5,12,22,2,4,10,24,26,17,23,20,27,27,19,4,28,13,8,22,22,1,TeslaCrypt
teslacrypt_41.exe,52,67,42,52,78,215,57,60,15,260,19,32,48,185,189,28,19,38,64,91,16,19,43,99,86,97,29,13,13,14,23,27,30,17,28,17,4,26,5,12,23,17,2,24,23,8,1,TeslaCrypt
